epoch,ABC-Auction_trial0,ABC-Auction_trial1,ABC-Auction_trial2,ABC-Auction_trial3,ABC-Auction_trial4,ABC-Auction_trial5,ABC-Auction_trial6,ABC-Auction_trial7,ABC-Auction_trial8,ABC-Auction_trial9,ABC-Auction_trial10,ABC-Auction_trial11,ABC-Auction_trial12,ABC-Auction_trial13,ABC-Auction_trial14
426,7,9,10,6,9,8,7,7,11,10,7,7,10,9,8
427,7,9,10,6,9,8,7,7,11,10,7,7,10,9,7
428,7,9,10,6,9,8,7,7,11,10,7,7,10,8,7
429,7,9,10,6,9,8,7,7,11,10,7,7,10,8,7
430,7,9,10,6,9,8,7,7,10,10,7,7,10,8,6
431,7,9,10,6,9,8,7,7,10,10,7,7,10,8,6
432,7,9,10,6,9,8,6,7,10,10,7,7,10,8,6
433,7,9,10,6,9,8,6,7,10,10,7,7,10,8,6
434,7,9,10,6,9,8,6,7,10,10,7,7,9,7,6
435,7,9,10,6,9,8,6,7,10,10,7,7,9,7,6
436,7,9,10,6,9,8,6,7,10,10,7,7,9,6,6
437,7,9,10,6,9,7,6,7,10,10,7,7,9,6,6
438,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6
439,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6
440,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6
441,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6
442,7,9,10,6,9,6,6,7,10,10,7,7,8,6,6
443,7,9,10,6,9,6,6,7,10,10,7,6,8,6,6
444,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
445,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
446,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
447,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
448,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
449,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
450,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
451,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
452,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
453,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
454,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6
455,6,9,10,5,9,6,6,6,10,10,7,6,8,6,6
456,6,9,10,5,9,6,6,6,10,10,7,6,8,6,6
457,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
458,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
459,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
460,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
461,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
462,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
463,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
464,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6
465,6,9,9,5,9,6,6,6,10,10,7,6,8,5,6
466,6,9,9,5,9,6,6,6,10,10,7,6,8,5,6
467,6,9,9,5,9,6,6,6,10,10,7,6,8,4,6
468,6,9,9,5,9,6,6,6,10,10,7,6,8,4,6
469,6,9,9,5,8,6,6,6,10,10,7,6,7,4,6
470,6,9,8,5,8,6,5,6,10,10,7,6,7,4,6
471,6,9,8,4,8,6,5,6,10,10,7,6,7,4,6
472,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6
473,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6
474,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6
475,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6
476,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6
477,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6
478,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6
479,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6
480,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6
481,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6
482,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6
483,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6
484,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
485,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
486,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
487,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
488,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
489,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
490,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6
491,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
492,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
493,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
494,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
495,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
496,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6
497,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5
498,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5
499,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5
