epoch,HEED_trial0,HEED_trial1,HEED_trial2,HEED_trial3,HEED_trial4,HEED_trial5,HEED_trial6,HEED_trial7,HEED_trial8,HEED_trial9,HEED_trial10,HEED_trial11,HEED_trial12,HEED_trial13,HEED_trial14
429,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8
430,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8
431,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8
432,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8
433,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8
434,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8
435,7,7,8,5,9,9,7,6,8,9,8,6,9,7,8
436,7,7,8,5,9,9,7,6,8,9,8,6,9,7,8
437,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8
438,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8
439,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8
440,7,6,8,5,9,9,7,6,7,9,8,6,9,7,8
441,7,6,8,5,9,9,7,6,7,9,8,6,9,7,7
442,7,6,8,5,9,9,7,6,7,9,8,6,9,7,7
443,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
444,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
445,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
446,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
447,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
448,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
449,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
450,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
451,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
452,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
453,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
454,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7
455,7,5,8,5,9,9,7,6,7,9,7,5,9,7,7
456,7,5,8,5,9,9,7,6,7,9,7,5,8,7,7
457,7,5,8,5,9,9,7,6,7,9,7,5,8,7,7
458,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7
459,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7
460,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7
461,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7
462,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7
463,6,5,8,5,8,9,7,6,7,9,7,5,7,7,7
464,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7
465,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7
466,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7
467,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7
468,6,5,7,5,8,9,7,6,7,9,6,5,6,7,7
469,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7
470,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7
471,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7
472,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7
473,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7
474,6,5,7,5,8,9,6,6,7,8,6,5,6,7,7
475,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7
476,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7
477,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7
478,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7
479,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7
480,6,5,7,5,8,9,5,5,7,8,6,5,6,7,7
481,6,5,7,5,8,9,5,5,7,8,6,5,6,7,7
482,6,5,7,5,8,9,5,5,7,8,6,5,6,6,7
483,6,5,7,5,8,9,4,5,7,8,6,5,6,5,7
484,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7
485,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7
486,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7
487,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7
488,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7
489,6,5,7,5,8,9,4,5,7,8,5,5,6,4,7
490,6,5,7,5,8,9,4,5,7,8,5,5,6,4,7
491,6,5,7,5,8,9,4,5,7,8,5,5,6,4,6
492,6,5,7,5,8,9,3,5,7,8,5,5,6,4,6
493,6,5,7,5,7,9,3,5,7,8,5,5,6,4,6
494,6,5,6,5,7,9,3,5,7,8,5,5,6,4,6
495,6,5,6,5,7,9,3,4,7,8,5,5,6,4,6
496,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6
497,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6
498,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6
499,6,5,6,5,7,9,3,4,7,8,5,4,6,4,5
